"","HPC1581","HPC1583","HPC1584","HPC1585","HPC1586","HPC1587","HPC1589","HPC1591","HPC1592","HPC1594","HPC1596","HPC1597","HPC1599","HPC1600","HPC1601","HPC1602","HPC1603","HPC1605","HPC1607","HPC1608","HPC1609","HPC1610"
"5be4a273e1c77677b372ec4c640287e1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0
"5c2ce7954d21e6c971c61369fc9fbfca",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ce6b0274af40b261ae9ea2a5cd9aa45",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d51b87ca19401d742cc4419b0f302b1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"5e0b1e533d803d7c69e76c2c42359773",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"5e93ac066d21e3a9fdb4109acff01397",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"5f52549cdb824e04d23f02bc080d9a8a",99,2,0,0,0,0,0,0,0,1,6,0,1,0,3,0,6,0,0,0,0,4
"5f9270e492afaa0d07c4de501ea92b69",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fedf443b86e296889f51cdc957642ff",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"6038cbf29d9df32a9c04c69b9aec44cb",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603be18164bde09818d5345c3442ed43",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"60a6e509822b724c7aef5d07e7dd5fa8",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"617bfc2a519c95eee7da114b673fa279",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61e69e1a969f3c88114b6681867e91c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0
"61ee8c68c8935743ab3485315d93e44d",1,0,0,0,0,0,0,0,0,42,0,0,0,0,149,0,0,0,0,0,0,0
